Date,Open,High,Low,Close,Adj Close,Volume
2004-09-28,350.301880,356.447510,344.156219,344.156219,176.082382,72455757
2004-09-29,344.156219,350.301880,344.156219,350.301880,179.226730,58787545
2004-09-30,350.301880,356.447510,344.156219,356.447510,182.371048,61309656
2004-10-01,350.301880,362.593170,350.301880,356.447510,182.371048,40400547
2004-10-04,356.447510,381.030121,356.447510,374.884460,191.804016,430286271
2004-10-05,374.884460,387.175751,368.738800,387.175751,198.092712,197178184
2004-10-06,387.175751,387.175751,374.884460,381.030121,194.948380,61441863
2004-10-07,374.884460,381.030121,368.738800,381.030121,194.948380,109699598
2004-10-08,374.884460,387.175751,374.884460,387.175751,198.092712,113480730
2004-10-11,381.030121,387.175751,374.884460,381.030121,194.948380,66054884
2004-10-12,374.884460,381.030121,362.593170,362.593170,185.515442,101671558
2004-10-13,368.738800,387.175751,368.738800,387.175751,198.092712,175557189
2004-10-14,387.175751,387.175751,374.884460,381.030121,194.948380,83823559
2004-10-15,374.884460,374.884460,368.738800,374.884460,191.804016,130061572
2004-10-18,374.884460,374.884460,362.593170,368.738800,188.659698,101722407
2004-10-19,368.738800,374.884460,362.593170,362.593170,185.515442,158970245
2004-10-20,362.593170,362.593170,350.301880,356.447510,182.371048,164093790
2004-10-21,356.447510,356.447510,350.301880,356.447510,182.371048,156663735
2004-10-22,356.447510,368.738800,350.301880,368.738800,188.659698,137058394
2004-10-25,356.447510,368.738800,356.447510,368.738800,188.659698,82822851
2004-10-26,362.593170,362.593170,356.447510,362.593170,185.515442,34524437
2004-10-27,362.593170,374.884460,362.593170,374.884460,191.804016,96342583
2004-10-28,374.884460,387.175751,374.884460,387.175751,198.092712,325368513
2004-10-29,387.175751,393.321411,381.030121,387.175751,198.092712,120682982
2004-11-01,387.175751,399.467041,387.175751,399.467041,204.381332,259557703
2004-11-02,399.467041,411.758331,393.321411,411.758331,210.670029,190728497
2004-11-03,411.758331,424.049652,405.612701,417.903992,213.814346,225694303
2004-11-04,417.903992,424.049652,405.612701,417.903992,213.814346,150136757
2004-11-05,411.758331,417.903992,405.612701,411.758331,210.670029,43652849
2004-11-08,405.612701,405.612701,393.321411,399.467041,204.381332,138683528
2004-11-09,399.467041,411.758331,393.321411,405.612701,207.525681,118077479
2004-11-10,405.612701,417.903992,405.612701,417.903992,213.814346,74770403
2004-11-11,417.903992,424.049652,411.758331,411.758331,210.670029,58783477
2004-11-12,411.758331,424.049652,411.758331,417.903992,213.814346,103516360
2004-11-15,417.903992,417.903992,417.903992,417.903992,213.814346,0
2004-11-16,417.903992,417.903992,417.903992,417.903992,213.814346,0
2004-11-17,417.903992,417.903992,417.903992,417.903992,213.814346,0
2004-11-18,417.903992,417.903992,417.903992,417.903992,213.814346,0
2004-11-19,417.903992,417.903992,417.903992,417.903992,213.814346,0
2004-11-22,424.049652,442.486572,417.903992,436.340942,223.247360,185763600
2004-11-23,436.340942,479.360474,436.340942,460.923523,235.824600,352546286
2004-11-24,460.923523,460.923523,442.486572,448.632233,229.535965,282333987
2004-11-25,448.632233,448.632233,436.340942,442.486572,226.391617,362913380
2004-11-26,442.486572,454.777863,436.340942,448.632233,229.535965,209904672
2004-11-29,448.632233,448.632233,442.486572,442.486572,226.391617,190917655
2004-11-30,448.632233,454.777863,448.632233,448.632233,229.535965,189591513
2004-12-01,454.777863,467.069153,448.632233,467.069153,238.968933,231755504
2004-12-02,467.069153,491.651764,467.069153,485.506104,248.402008,325706150
2004-12-03,485.506104,485.506104,467.069153,467.069153,238.968933,235333239
2004-12-06,467.069153,473.214813,460.923523,473.214813,242.113281,162987316
2004-12-07,473.214813,485.506104,473.214813,479.360474,245.257690,138022491
2004-12-08,479.360474,485.506104,473.214813,479.360474,245.257690,150266930
2004-12-09,479.360474,479.360474,460.923523,467.069153,238.968933,184803571
2004-12-10,460.923523,467.069153,442.486572,454.777863,232.680328,323924401
2004-12-13,454.777863,454.777863,436.340942,442.486572,226.391617,131544329
2004-12-14,442.486572,448.632233,436.340942,436.340942,223.247360,71668614
2004-12-15,442.486572,448.632233,430.195282,442.486572,226.391617,156149143
2004-12-16,442.486572,448.632233,442.486572,448.632233,229.535965,102066146
2004-12-17,442.486572,460.923523,436.340942,460.923523,243.841370,230945988
2004-12-20,454.777863,454.777863,442.486572,448.632233,237.338959,152685309
2004-12-21,454.777863,473.214813,442.486572,473.214813,250.343781,235119674
2004-12-22,473.214813,479.360474,467.069153,473.214813,250.343781,235046451
2004-12-23,473.214813,473.214813,467.069153,473.214813,250.343781,39743578
2004-12-24,473.214813,473.214813,473.214813,473.214813,250.343781,0
2004-12-27,473.214813,479.360474,467.069153,479.360474,253.595016,52132428
2004-12-28,479.360474,479.360474,473.214813,479.360474,253.595016,30560249
2004-12-29,479.360474,485.506104,467.069153,479.360474,253.595016,206530332
2004-12-30,479.360474,479.360474,467.069153,473.214813,250.343781,74213098
2004-12-31,473.214813,473.214813,473.214813,473.214813,250.343781,0
2005-01-03,474.443939,474.443939,454.777863,462.152649,244.491592,95398825
2005-01-04,462.152649,491.651764,462.152649,491.651764,260.097473,380722734
2005-01-05,491.651764,503.943054,485.506104,491.651764,260.097473,242069715
2005-01-06,485.506104,503.943054,485.506104,503.943054,266.599915,158726170
2005-01-07,503.943054,503.943054,485.506104,491.651764,260.097473,343273463
2005-01-10,485.506104,491.651764,467.069153,473.214813,250.343781,282118387
2005-01-11,467.069153,474.443939,464.610901,471.985687,249.693542,130893461
2005-01-12,469.527435,469.527435,464.610901,467.069153,247.092560,63628370
2005-01-13,469.527435,474.443939,469.527435,471.985687,249.693542,102940749
2005-01-14,471.985687,471.985687,459.694397,459.694397,243.191132,120180594
2005-01-17,459.694397,467.069153,459.694397,464.610901,245.792114,76184005
2005-01-18,464.610901,464.610901,452.319611,457.236145,241.890656,116822526
2005-01-19,457.236145,464.610901,457.236145,462.152649,244.491592,129443248
2005-01-20,462.152649,469.527435,457.236145,469.527435,248.393097,149536739
2005-01-24,469.527435,476.902191,467.069153,476.902191,252.294495,146070871
2005-01-25,476.902191,484.276978,474.443939,476.902191,252.294495,173905613
2005-01-26,479.360474,479.360474,474.443939,474.443939,250.993988,97351427
2005-01-27,476.902191,486.735229,474.443939,481.818726,254.895462,174973442
2005-01-28,481.818726,481.818726,474.443939,476.902191,252.294495,108104974
2005-01-31,474.443939,479.360474,474.443939,476.902191,252.294495,81500777
2005-02-01,476.902191,476.902191,471.985687,474.443939,250.993988,108548377
2005-02-02,474.443939,476.902191,471.985687,474.443939,250.993988,219462250
2005-02-03,474.443939,474.443939,457.236145,464.610901,245.792114,345307423
2005-02-04,462.152649,462.152649,444.944824,449.861359,237.989182,483718401
2005-02-07,449.861359,452.319611,430.195282,435.111786,230.186218,491943735
2005-02-08,432.653534,447.403107,430.195282,437.570068,231.486740,412100635
2005-02-11,442.486572,452.319611,437.570068,449.861359,237.989182,349479075
2005-02-14,449.861359,457.236145,449.861359,452.319611,239.289688,238101459
2005-02-15,452.319611,454.777863,442.486572,447.403107,236.688675,257411875
2005-02-16,447.403107,457.236145,447.403107,452.319611,239.289688,223617630
2005-02-17,452.319611,467.069153,452.319611,459.694397,243.191132,468260305
2005-02-18,454.777863,459.694397,449.861359,459.694397,243.191132,71794720
2005-02-21,457.236145,462.152649,454.777863,459.694397,243.191132,63363955
2005-02-22,459.694397,471.985687,457.236145,471.985687,249.693542,333162648
2005-02-23,467.069153,474.443939,464.610901,467.069153,247.092560,168027469
2005-02-24,467.069153,467.069153,454.777863,454.777863,240.590134,201128134
2005-02-25,457.236145,457.236145,442.486572,444.944824,235.388199,341396118
2005-02-28,444.944824,447.403107,442.486572,444.944824,235.388199,54078928
2005-03-01,444.944824,457.236145,444.944824,454.777863,240.590134,139324226
2005-03-02,457.236145,457.236145,444.944824,447.403107,236.688675,79306134
2005-03-03,447.403107,457.236145,447.403107,452.319611,239.289688,150661519
2005-03-04,454.777863,462.152649,452.319611,452.319611,239.289688,222311828
2005-03-07,454.777863,462.152649,452.319611,459.694397,243.191132,178819661
2005-03-08,459.694397,459.694397,452.319611,457.236145,241.890656,123131870
2005-03-09,454.777863,454.777863,447.403107,449.861359,237.989182,104814026
2005-03-10,449.861359,452.319611,444.944824,447.403107,236.688675,163634115
2005-03-14,447.403107,447.403107,432.653534,437.570068,231.486740,209841619
2005-03-15,437.570068,437.570068,415.445740,420.362244,222.383301,503071530
2005-03-16,422.820496,427.737030,422.820496,425.278778,224.984299,299228059
2005-03-17,425.278778,435.111786,425.278778,432.653534,228.885712,194544206
2005-03-18,432.653534,432.653534,422.820496,425.278778,224.984299,105548286
2005-03-21,427.737030,430.195282,417.903992,420.362244,222.383301,109606036
2005-03-22,425.278778,432.653534,417.903992,432.653534,228.885712,357537624
2005-03-23,430.195282,430.195282,420.362244,422.820496,223.683838,133124715
2005-03-24,422.820496,422.820496,412.987457,415.445740,219.782364,311496906
2005-03-28,415.445740,420.362244,412.987457,415.445740,219.782364,141634804
2005-03-29,412.987457,415.445740,403.154449,410.529205,217.181381,228173700
2005-03-30,403.154449,420.362244,403.154449,415.445740,219.782364,175819570
2005-03-31,417.903992,425.278778,412.987457,420.362244,222.383301,167834243
2005-04-01,420.362244,425.278778,417.903992,420.362244,222.383301,44324056
2005-04-04,417.903992,422.820496,417.903992,417.903992,221.082840,35726507
2005-04-05,417.903992,422.820496,417.903992,422.820496,223.683838,77026065
2005-04-06,422.820496,427.737030,422.820496,427.737030,226.284775,94286249
2005-04-07,427.737030,435.111786,422.820496,430.195282,227.585266,164742624
2005-04-08,432.653534,432.653534,425.278778,427.737030,226.284775,37786908
2005-04-11,422.820496,425.278778,417.903992,422.820496,223.683838,71308603
2005-04-12,420.362244,420.362244,408.070953,415.445740,219.782364,181394654
2005-04-13,412.987457,422.820496,412.987457,422.820496,223.683838,77170476
2005-04-14,422.820496,427.737030,420.362244,425.278778,224.984299,87049420
2005-04-15,422.820496,422.820496,412.987457,415.445740,219.782364,86231768
2005-04-18,410.529205,410.529205,395.779663,398.237915,210.678909,126851983
2005-04-19,400.696167,410.529205,400.696167,408.070953,215.880890,113924133
2005-04-20,410.529205,410.529205,400.696167,408.070953,215.880890,135032570
2005-04-21,400.696167,400.696167,390.863129,390.863129,206.777435,93458428
2005-04-25,390.863129,390.863129,349.072754,349.072754,184.669189,289430474
2005-04-26,349.072754,358.905792,334.323181,349.072754,184.669189,431724281
2005-04-27,349.072754,363.822296,349.072754,361.364044,191.171646,266113156
2005-04-28,363.822296,403.154449,363.822296,400.696167,211.979431,466446012
2005-04-29,395.779663,398.237915,385.946625,393.321411,208.077957,250026566
2005-05-02,393.321411,395.779663,388.404877,390.863129,206.777435,38362519
2005-05-03,390.863129,400.696167,388.404877,398.237915,210.678909,61653395
2005-05-04,398.237915,410.529205,398.237915,405.612701,214.580368,95911383
2005-05-06,408.070953,412.987457,408.070953,410.529205,217.181381,78069486
2005-05-09,410.529205,427.737030,410.529205,427.737030,226.284775,347980046
2005-05-10,427.737030,427.737030,415.445740,417.903992,221.082840,257826803
2005-05-11,412.987457,412.987457,403.154449,408.070953,215.880890,161142514
2005-05-12,408.070953,420.362244,405.612701,415.445740,219.782364,348683796
2005-05-13,412.987457,415.445740,408.070953,412.987457,218.481812,155707773
2005-05-16,415.445740,420.362244,412.987457,415.445740,219.782364,114847551
2005-05-17,417.903992,422.820496,408.070953,417.903992,221.082840,210494520
2005-05-18,417.903992,417.903992,405.612701,410.529205,217.181381,80225484
2005-05-19,412.987457,412.987457,403.154449,403.154449,213.279892,68007486
2005-05-20,403.154449,408.070953,400.696167,408.070953,215.880890,110134866
2005-05-23,405.612701,408.070953,403.154449,408.070953,215.880890,56599004
2005-05-25,408.070953,415.445740,405.612701,415.445740,219.782364,182968939
2005-05-26,412.987457,415.445740,408.070953,415.445740,219.782364,135752592
2005-05-27,415.445740,417.903992,412.987457,415.445740,219.782364,61334063
2005-05-30,415.445740,420.362244,412.987457,417.903992,221.082840,176775531
2005-05-31,410.529205,410.529205,400.696167,408.070953,215.880890,535978969
2005-06-01,405.612701,408.070953,398.237915,403.154449,213.279892,152333434
2005-06-02,403.154449,403.154449,388.404877,390.863129,206.777435,315532282
2005-06-03,388.404877,388.404877,361.364044,363.822296,192.472076,460881098
2005-06-06,358.905792,373.655334,353.989258,368.738800,195.073074,261491999
2005-06-07,368.738800,378.571838,363.822296,371.197083,196.373566,192351597
2005-06-08,371.197083,378.571838,366.280548,378.571838,200.274994,238113663
2005-06-09,378.571838,378.571838,371.197083,376.113586,198.974548,83752370
2005-06-10,373.655334,373.655334,368.738800,371.197083,196.373566,124073593
2005-06-13,371.197083,373.655334,366.280548,371.197083,196.373566,115020438
2005-06-14,358.905792,358.905792,353.989258,356.447510,197.805420,97255831
2005-06-15,356.447510,363.822296,356.447510,356.447510,197.805420,249601469
2005-06-16,356.447510,358.905792,351.531006,356.447510,197.805420,268415599
2005-06-17,356.447510,361.364044,356.447510,358.905792,199.169556,170582123
2005-06-20,358.905792,363.822296,356.447510,363.822296,201.897919,137131617
2005-06-21,363.822296,363.822296,358.905792,361.364044,200.533752,115036709
2005-06-22,361.364044,373.655334,358.905792,373.655334,207.354630,316449598
2005-06-23,373.655334,378.571838,368.738800,371.197083,205.990448,174770046
2005-06-24,366.280548,373.655334,366.280548,373.655334,207.354630,87551808
2005-06-27,373.655334,373.655334,368.738800,371.197083,205.990448,68540384
2005-06-28,368.738800,376.113586,368.738800,373.655334,207.354630,60823539
2005-06-29,373.655334,373.655334,368.738800,371.197083,205.990448,53297887
2005-06-30,371.197083,371.197083,368.738800,368.738800,204.626297,99523696
2005-07-01,368.738800,378.571838,368.738800,378.571838,210.083008,149650640
2005-07-04,378.571838,381.030121,373.655334,378.571838,210.083008,109819602
2005-07-05,376.113586,376.113586,366.280548,368.738800,204.626297,89235927
2005-07-06,368.738800,368.738800,361.364044,366.280548,203.262070,166424709
2005-07-07,363.822296,366.280548,361.364044,363.822296,201.897919,189524392
2005-07-08,363.822296,366.280548,363.822296,363.822296,201.897919,60640483
2005-07-11,366.280548,368.738800,363.822296,368.738800,204.626297,90678004
2005-07-12,368.738800,373.655334,368.738800,371.197083,205.990448,100782718
2005-07-13,368.738800,373.655334,368.738800,373.655334,207.354630,64265000
2005-07-14,371.197083,373.655334,368.738800,368.738800,204.626297,145989512
2005-07-15,368.738800,371.197083,366.280548,368.738800,204.626297,223808822
2005-07-18,366.280548,368.738800,363.822296,366.280548,203.262070,54420633
2005-07-19,363.822296,376.113586,363.822296,376.113586,208.718781,193218064
2005-07-20,376.113586,376.113586,371.197083,376.113586,208.718781,165641634
2005-07-21,376.113586,388.404877,373.655334,388.404877,215.539688,326293965
2005-07-22,388.404877,395.779663,385.946625,390.863129,216.903839,287752457
2005-07-25,390.863129,400.696167,390.863129,400.696167,222.360565,180534289
2005-07-26,398.237915,400.696167,393.321411,395.779663,219.632202,176854855
2005-07-27,395.779663,395.779663,393.321411,393.321411,218.268036,58773308
2005-07-28,393.321411,395.779663,393.321411,395.779663,219.632202,52205651
2005-07-29,395.779663,398.237915,393.321411,395.779663,219.632202,84873082
2005-08-01,393.321411,403.154449,393.321411,400.696167,222.360565,124016643
2005-08-02,398.237915,400.696167,395.779663,400.696167,222.360565,107132741
2005-08-03,398.237915,405.612701,398.237915,405.612701,225.088898,152449369
2005-08-04,405.612701,412.987457,405.612701,410.529205,227.817245,175685328
2005-08-05,410.529205,410.529205,405.612701,408.070953,226.453079,62513760
2005-08-08,405.612701,408.070953,400.696167,405.612701,225.088898,122381339
2005-08-09,405.612701,410.529205,405.612701,410.529205,227.817245,90372910
2005-08-10,410.529205,412.987457,405.612701,412.987457,229.181458,106191017
2005-08-11,412.987457,412.987457,408.070953,410.529205,227.817245,39218816
2005-08-12,408.070953,410.529205,400.696167,405.612701,225.088898,51084939
2005-08-15,403.154449,403.154449,385.946625,388.404877,215.539688,183969648
2005-08-16,390.863129,395.779663,385.946625,390.863129,216.903839,59914359
2005-08-18,390.863129,393.321411,381.030121,390.863129,216.903839,112907153
2005-08-19,385.946625,388.404877,381.030121,383.488373,212.811279,93525548
2005-08-22,383.488373,383.488373,376.113586,381.030121,211.447174,42932827
2005-08-23,381.030121,381.030121,371.197083,371.197083,205.990448,80170567
2005-08-24,368.738800,368.738800,341.697968,346.614471,192.348694,179582396
2005-08-25,346.614471,366.280548,346.614471,366.280548,203.262070,197176150
2005-08-26,366.280548,366.280548,351.531006,353.989258,196.441208,99255214
2005-08-29,349.072754,349.072754,317.115387,319.573639,177.342789,441373387
2005-08-30,312.198853,351.531006,299.907562,349.072754,193.712891,369818675
2005-08-31,341.697968,346.614471,329.406677,336.781464,186.892029,194674379
2005-09-01,331.864929,334.323181,324.490143,334.323181,185.527786,61411354
2005-09-05,331.864929,334.323181,326.948425,326.948425,181.435303,31194844
2005-09-06,326.948425,334.323181,326.948425,334.323181,185.527786,61348301
2005-09-07,334.323181,339.239716,331.864929,334.323181,185.527786,76857246
2005-09-08,334.323181,339.239716,331.864929,331.864929,184.163666,129054762
2005-09-09,331.864929,339.239716,329.406677,329.406677,182.799500,94992033
2005-09-12,331.864929,346.614471,331.864929,346.614471,192.348694,281386162
2005-09-13,346.614471,351.531006,344.156219,351.531006,195.077042,242987031
2005-09-14,349.072754,349.072754,339.239716,341.697968,189.620377,151481204
2005-09-15,341.697968,341.697968,336.781464,336.781464,186.892029,114363468
2005-09-16,336.781464,339.239716,334.323181,336.781464,186.892029,29494453
2005-09-19,336.781464,346.614471,336.781464,346.614471,192.348694,102885832
2005-09-20,346.614471,346.614471,336.781464,341.697968,189.620377,119718885
2005-09-21,341.697968,341.697968,334.323181,336.781464,186.892029,65526055
2005-09-22,334.323181,334.323181,324.490143,326.948425,181.435303,77622015
2005-09-23,326.948425,329.406677,324.490143,326.948425,181.435303,49455737
2005-09-26,326.948425,334.323181,326.948425,326.948425,181.435303,31359595
2005-09-27,329.406677,329.406677,326.948425,326.948425,181.435303,50737132
2005-09-28,326.948425,331.864929,326.948425,331.864929,184.163666,55724402
2005-09-29,341.697968,341.697968,329.406677,341.697968,189.620377,69518718
2005-09-30,356.447510,358.905792,341.697968,356.447510,197.805420,272044183
2005-10-03,363.822296,363.822296,344.156219,363.822296,201.897919,182962837
2005-10-04,363.822296,371.197083,361.364044,363.822296,201.897919,73672065
2005-10-05,363.822296,363.822296,356.447510,363.822296,201.897919,53454502
2005-10-06,361.364044,363.822296,353.989258,361.364044,200.533752,119639561
2005-10-07,356.447510,358.905792,353.989258,356.447510,197.805420,148800445
2005-10-10,361.364044,361.364044,353.989258,361.364044,200.533752,32903370
2005-10-11,358.905792,361.364044,356.447510,358.905792,199.169556,7460565
2005-10-12,353.989258,356.447510,351.531006,353.989258,196.441208,77798970
2005-10-13,346.614471,351.531006,346.614471,346.614471,192.348694,54264018
2005-10-14,346.614471,349.072754,341.697968,346.614471,192.348694,45713251
2005-10-17,346.614471,349.072754,339.239716,339.239716,188.256165,61523222
2005-10-18,339.239716,341.697968,336.781464,339.239716,188.256165,59084504
2005-10-19,336.781464,341.697968,331.864929,336.781464,186.892029,121830136
2005-10-20,339.239716,339.239716,336.781464,339.239716,188.256165,41126671
2005-10-21,341.697968,341.697968,336.781464,341.697968,189.620377,37231637
2005-10-24,339.239716,346.614471,336.781464,339.239716,188.256165,22273895
2005-10-25,341.697968,341.697968,326.948425,329.406677,182.799500,60530649
2005-10-26,324.490143,329.406677,319.573639,324.490143,180.071106,131473140
2005-10-27,322.031891,324.490143,319.573639,322.031891,178.706955,14984183
2005-10-28,319.573639,319.573639,314.657135,319.573639,177.342789,42003307
2005-10-31,324.490143,324.490143,317.115387,324.490143,180.071106,38356417
2005-11-01,324.490143,329.406677,319.573639,324.490143,180.071106,124826159
2005-11-07,324.490143,324.490143,324.490143,324.490143,180.071106,0
2005-11-08,324.490143,324.490143,324.490143,324.490143,180.071106,0
2005-11-09,324.490143,324.490143,317.115387,322.031891,178.706955,73519518
2005-11-10,322.031891,322.031891,319.573639,322.031891,178.706955,65052142
2005-11-11,309.740601,322.031891,309.740601,309.740601,171.886047,157934960
2005-11-14,294.991058,309.740601,290.074524,294.991058,163.700989,65800639
2005-11-15,290.074524,292.532806,285.158020,290.074524,160.972687,84425611
2005-11-16,290.074524,292.532806,270.408478,272.866730,151.423447,190677648
2005-11-17,280.241486,282.699768,272.866730,280.241486,155.515991,159293645
2005-11-18,290.074524,290.074524,282.699768,290.074524,160.972687,193409256
2005-11-21,292.532806,297.449310,290.074524,292.532806,162.336868,142491101
2005-11-22,292.532806,292.532806,282.699768,292.532806,162.336868,70244842
2005-11-23,292.532806,292.532806,287.616272,292.532806,162.336868,55093874
2005-11-24,297.449310,299.907562,290.074524,297.449310,165.065186,159564162
2005-11-25,299.907562,299.907562,294.991058,299.907562,166.429367,134157967
2005-11-28,299.907562,304.824097,294.991058,299.907562,166.429367,57652596
2005-11-29,307.282349,307.282349,302.365814,307.282349,170.521896,217755757
2005-11-30,317.115387,317.115387,304.824097,317.115387,175.978592,191068168
2005-12-01,322.031891,329.406677,314.657135,322.031891,178.706955,284455407
2005-12-02,339.239716,339.239716,324.490143,339.239716,188.256165,175799230
2005-12-05,339.239716,344.156219,334.323181,339.239716,188.256165,122031498
2005-12-06,344.156219,351.531006,339.239716,344.156219,190.984512,189977965
2005-12-07,346.614471,366.280548,346.614471,366.280548,203.262070,298192773
2005-12-08,368.738800,400.696167,368.738800,395.779663,219.632202,454575822
2005-12-09,390.863129,395.779663,385.946625,390.863129,216.903839,181793310
2005-12-12,405.612701,408.070953,393.321411,405.612701,225.088898,247002068
2005-12-13,408.070953,410.529205,400.696167,408.070953,226.453079,131094823
2005-12-14,398.237915,408.070953,393.321411,398.237915,220.996384,192378038
2005-12-15,395.779663,398.237915,390.863129,395.779663,219.632202,152022238
2005-12-16,395.779663,400.696167,393.321411,395.779663,219.632202,98276879
2005-12-19,388.404877,395.779663,383.488373,388.404877,215.539688,43435215
2005-12-20,383.488373,395.779663,378.571838,383.488373,212.811279,132400626
